id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1451165149444952066,1451165149444952066,2021-10-21 18:05:07 India Standard Time,2021-10-21,18:05:07,+0530,3114448031,bs_marker,BSMARKER,,"Stock: $FB - Facebook *** NEWS *** Futures lower after Tesla, IBM quarterly results By Reuters -  https://t.co/TCbMKw0fdF  https://t.co/YBBDm2x5vJ Try now the Best Pivot Point Calculator!!  https://t.co/QAggKu4VvG #tradingview #stocks #stockstowatch  https://t.co/WDDFvUnA1g",en,[],"['http://Investing.com', 'https://www.investing.com/news/stock-market-news/futures-lower-after-tesla-ibm-quarterly-results-2650836', 'https://bsmarker.com']",['https://pbs.twimg.com/media/FCOTA0bXoAQV1Hk.png'],0,0,0,"['tradingview', 'stocks', 'stockstowatch']",['fb'],https://twitter.com/bs_marker/status/1451165149444952066,False,,1,https://pbs.twimg.com/media/FCOTA0bXoAQV1Hk.png,,,,,,,[],,,,
1451164958985760769,1451164958985760769,2021-10-21 18:04:22 India Standard Time,2021-10-21,18:04:22,+0530,945705076127133696,technewsclub,Tech News Club,,"Stock futures slip as Tesla, IBM earnings weigh $TSLA  U.S. stock futures were modestly lower Thursday as investors sifted through a deluge of earnings reports.  Do not miss anything 👇  https://t.co/CENgo2qPUr",en,[],['https://www.foxbusiness.com/markets/stock-tesla-ibm-earnings-oil-gold-europe-asia'],[],0,0,0,[],['tsla'],https://twitter.com/TechNewsClub/status/1451164958985760769,False,,0,,,,,,,,[],,,,
1451164193076416516,1451164193076416516,2021-10-21 18:01:19 India Standard Time,2021-10-21,18:01:19,+0530,1258158642718801934,investing4plebs,Investing for Plebs,,$AMZN should reasonably split to look for $DJIA acceptance and boot underperforming $IBM out; the stock is a buy regardless.,en,[],[],[],0,0,0,[],"['amzn', 'djia', 'ibm']",https://twitter.com/investing4plebs/status/1451164193076416516,False,,0,,,,,,,,[],,,,
1451163255393685508,1451163255393685508,2021-10-21 17:57:36 India Standard Time,2021-10-21,17:57:36,+0530,227469180,mikeyangus,MikeAngus,,"Stock futures slip as Tesla, IBM earnings weigh | Fox Business  https://t.co/l1CjQCl1dO",en,[],['https://www.foxbusiness.com/markets/stock-tesla-ibm-earnings-oil-gold-europe-asia'],[],1,0,0,[],[],https://twitter.com/mikeyangus/status/1451163255393685508,False,,0,,,,,,,,[],,,,
1451161664603181060,1451161664603181060,2021-10-21 17:51:16 India Standard Time,2021-10-21,17:51:16,+0530,1011667566568210432,financialback,BackBoneFinancial,,"""Stock futures slip as Tesla, IBM earnings weigh"" via FOX BIZ  https://t.co/d7zVCKENu3 U.S. stock futures were modestly lower Thursday as investors sifted through a deluge of earnings reports. #backbonefinancial",en,[],['https://ift.tt/3E6sKyF'],[],0,0,0,['backbonefinancial'],[],https://twitter.com/FinancialBack/status/1451161664603181060,False,,0,,,,,,,,[],,,,
1451161660937355268,1451161660937355268,2021-10-21 17:51:15 India Standard Time,2021-10-21,17:51:15,+0530,1345739785323872256,speedballhippie,HippieSpeedball,,"IBM Stock Slumps After Q3 Revenue Miss As Legacy Computer Services Business Drags  https://t.co/lYxGL2IJkD IBM is a real inspiration for a lot of folks on Twitter, because they have a decades long track record of making new excuses every quarter...",en,[],['http://a.msn.com/00/en-us/AAPMRVV?ocid=st'],[],0,0,1,[],[],https://twitter.com/SpeedballHippie/status/1451161660937355268,False,,0,,,,,,,,[],,,,
1451161620319703040,1451161620319703040,2021-10-21 17:51:06 India Standard Time,2021-10-21,17:51:06,+0530,312946987,ryankneessi,naturaldoctor,,"""Stock futures slip as Tesla, IBM earnings weigh"" via FOX BIZ  https://t.co/RdZYHPh10o  #stonks #stockmarket",en,[],['https://ift.tt/3E6sKyF'],[],0,0,0,"['stonks', 'stockmarket']",[],https://twitter.com/ryankneessi/status/1451161620319703040,False,,0,,,,,,,,[],,,,
1451161240945008643,1451161240945008643,2021-10-21 17:49:35 India Standard Time,2021-10-21,17:49:35,+0530,1142770687679111168,_qbhatti,Qamar Afzaal Bhatti,,"Futures lower after Tesla, IBM quarterly results - Reuters: * Futures lower after Tesla, IBM quarterly results  Reuters * Stock market news live updates: Stock futures edge lower after Dow sets intraday record  Yahoo Finance * Stocks…  https://t.co/GwBWP8jUVj -Follow me more news",en,[],['http://dlvr.it/SB1Wth'],[],0,0,0,[],[],https://twitter.com/_qbhatti/status/1451161240945008643,False,,0,,,,,,,,[],,,,
1451160833589841921,1451160833589841921,2021-10-21 17:47:58 India Standard Time,2021-10-21,17:47:58,+0530,1426635752671092739,dogeattache,Julia Sanders,,IBM Earnings Beat Estimates. Why the Stock Is Dropping.  🍄   https://t.co/Px58MSF6PY,en,[],['https://www.marketwatch.com/articles/ibm-earnings-stock-51634760983'],[],0,0,0,[],[],https://twitter.com/dogeattache/status/1451160833589841921,False,,0,,,,,,,,[],,,,
1451160786949349378,1451160786949349378,2021-10-21 17:47:47 India Standard Time,2021-10-21,17:47:47,+0530,624413,marketwatch,MarketWatch,,IBM stock selloff on track to cost the Dow industrials 50 points at the open  https://t.co/36vWChHEMu,en,[],['https://on.mktw.net/3B3QXUn'],[],0,4,9,[],[],https://twitter.com/MarketWatch/status/1451160786949349378,False,,0,,,,,,,,[],,,,
1451160085871284232,1451160085871284232,2021-10-21 17:45:00 India Standard Time,2021-10-21,17:45:00,+0530,2570920968,alpha_bronze,AlphaBronze,,Stock futures slip after Dow retakes record high!  #Gold -0.3% #crypto #Bitcoin -2.4% #Ethereum +3.3% #Litecoin -0.3%  Strength: $CSX $AAL $T $CROX $HPQ $BX $DOW $PFE $F $UAL  Weakness: $IBM $TSLA $PINS $HX $LVS $LRCX $CLF $FCX $AA $RIG $COIN  https://t.co/HHg115RtZM,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FCONUCCWEAEHLsr.jpg'],0,2,2,"['gold', 'crypto', 'bitcoin', 'ethereum', 'litecoin']","['csx', 'aal', 't', 'crox', 'hpq', 'bx', 'dow', 'pfe', 'f', 'ual', 'ibm', 'tsla', 'pins', 'hx', 'lvs', 'lrcx', 'clf', 'fcx', 'aa', 'rig', 'coin']",https://twitter.com/Alpha_Bronze/status/1451160085871284232,False,,1,https://pbs.twimg.com/tweet_video_thumb/FCONUCCWEAEHLsr.jpg,,,,,,,[],,,,
1451159747739074560,1451159747739074560,2021-10-21 17:43:39 India Standard Time,2021-10-21,17:43:39,+0530,1142770687679111168,_qbhatti,Qamar Afzaal Bhatti,,"Futures lower after Tesla, IBM quarterly results - Reuters: * Futures lower after Tesla, IBM quarterly results  Reuters * Stock market news live updates: Stock futures edge lower after…  https://t.co/nK2AgLwsPZ -Follow me more news #نیب_نیازی_گٹھ_جوڑ #FB__G #PakistanDemandsCrypto",en,[],['http://dlvr.it/SB1Vzj'],[],0,0,0,"['نیب_نیازی_گٹھ_جوڑ', 'fb__g', 'pakistandemandscrypto']",[],https://twitter.com/_qbhatti/status/1451159747739074560,False,,0,,,,,,,,[],,,,
1451157538859331592,1451157538859331592,2021-10-21 17:34:53 India Standard Time,2021-10-21,17:34:53,+0530,1348944020794466304,maxigrid_dualix,Dualix,,#ibm stock dropped by 4% following a disappointing earnings report. The company’s #EPS was $2.52 vs a forecast of $2.5 but #revenue was lower than expected at $17.62 billion vs a forecast of $17.77 billion. The next downside target for the #Stock is $130. #dualix  https://t.co/TwXkIRMlVq,en,[],[],['https://pbs.twimg.com/media/FCOMFsGWYAAaMU6.jpg'],0,0,1,"['ibm', 'eps', 'revenue', 'stock', 'dualix']",[],https://twitter.com/Maxigrid_Dualix/status/1451157538859331592,False,,1,https://pbs.twimg.com/media/FCOMFsGWYAAaMU6.jpg,,,,,,,[],,,,
1451157475361796102,1451157475361796102,2021-10-21 17:34:37 India Standard Time,2021-10-21,17:34:37,+0530,3316713321,valenzuelapost,ValenzuelaPost,,IBM stock selloff would cut the Dow’s price by about 50 points  https://t.co/Cz8jpQ4jyy,en,[],['https://www.marketwatch.com/news/story/ibm-stock-selloff-would-cut/story.aspx?guid=%7BEB6187F2-9A52-4E0D-8861-1EA0F21412DF%7D&siteid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+marketwatch%2Fmarketpulse+%28MarketWatch.com+-+MarketPulse%29'],[],0,0,0,[],[],https://twitter.com/ValenzuelaPost/status/1451157475361796102,False,,0,,,,,,,,[],,,,
1451157402254938119,1451157402254938119,2021-10-21 17:34:20 India Standard Time,2021-10-21,17:34:20,+0530,1227252111794221056,justano79923237,Stock News and Signals,,$SRNE If anyone on here wants a solid dividend stock that pays 6% dividend yeilds on sale.  $IBM is down 5% from a barley miss earnings.  I'm thanking the stock gods for having that on sale. ️  #SRNE #IBM  https://t.co/PyvsWpEdEw,en,[],[],['https://pbs.twimg.com/media/FCOL9MwUYAISss4.jpg'],0,0,0,"['srne', 'ibm']","['srne', 'ibm']",https://twitter.com/JustAno79923237/status/1451157402254938119,False,,1,https://pbs.twimg.com/media/FCOL9MwUYAISss4.jpg,,,,,,,[],,,,
1451156662526496772,1451156662526496772,2021-10-21 17:31:24 India Standard Time,2021-10-21,17:31:24,+0530,270492072,jacekwierzbicki,BlackCentaur,,IBM stock selloff would cut the Dow's price by about 50 points  https://t.co/hmyTe8Ace5 via MarketWatch #news #mktw #wsj,en,[],['http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/Anq6DC3EmmM/story.aspx'],[],0,0,0,"['news', 'mktw', 'wsj']",[],https://twitter.com/JacekWierzbicki/status/1451156662526496772,False,,0,,,,,,,,[],,,,
1451155434853715973,1451155434853715973,2021-10-21 17:26:31 India Standard Time,2021-10-21,17:26:31,+0530,881604271,naashonomics,naashonomics,,$ibm numbers which matter given stock split like $hpq $how on November 3  https://t.co/5wxtOG7DH6,en,[],[],['https://pbs.twimg.com/media/FCOKLTbVUAIHK6p.jpg'],0,0,0,[],"['ibm', 'hpq', 'how']",https://twitter.com/naashonomics/status/1451155434853715973,False,,1,https://pbs.twimg.com/media/FCOKLTbVUAIHK6p.jpg,,,,,,,[],,,,
1451155314179465217,1451155314179465217,2021-10-21 17:26:02 India Standard Time,2021-10-21,17:26:02,+0530,933433081423417344,eire210568,eire210568,,"Stock valuations on companies like IBM have not grown for years but with explainable reasons..poor management and mis-directed strategy.are many similar company stocks like IBM but in the case of Pfizer, I cannot find solid basis for this stock pricing today same as 20 years ago",en,[],[],[],0,0,0,[],[],https://twitter.com/eire210568/status/1451155314179465217,False,,0,,,,,,,,[],,,,
1451153565502742532,1451153565502742532,2021-10-21 17:19:05 India Standard Time,2021-10-21,17:19:05,+0530,505090651,tinibmnews,TIN-IBM News Feed,,"Tesla, Pinterest, IBM, Intel: What to Watch When the Stock Market Opens Today ( https://t.co/EUqvmVBG0j: Markets)  https://t.co/HBTgu1Taqw",en,[],"['http://WSJ.com', 'http://dlvr.it/SB1QYT']",[],0,0,0,[],[],https://twitter.com/TINIBMNews/status/1451153565502742532,False,,0,,,,,,,,[],,,,
1451153559282597889,1451153559282597889,2021-10-21 17:19:04 India Standard Time,2021-10-21,17:19:04,+0530,505090651,tinibmnews,TIN-IBM News Feed,,IBM Stock Slumps After Q3 Revenue Miss As Legacy Computer Services Business Drags (Martin Baccardax/TheStreet.com - Markets)  https://t.co/Owk9OQBini,en,[],['http://dlvr.it/SB1QVs'],[],0,0,0,[],[],https://twitter.com/TINIBMNews/status/1451153559282597889,False,,0,,,,,,,,[],,,,
1451153165404024834,1451153165404024834,2021-10-21 17:17:30 India Standard Time,2021-10-21,17:17:30,+0530,69135871,fawad47,Fawad Barlas,,"WSJmarkets: Tesla, Pinterest, IBM, Intel: What to Watch When the Stock Market Opens Today  https://t.co/NDchYQd3d9",en,[],['https://on.wsj.com/3jmErt9'],[],0,0,0,[],[],https://twitter.com/fawad47/status/1451153165404024834,False,,0,,,,,,,,[],,,,
1451152207554957316,1450921753405009921,2021-10-21 17:13:42 India Standard Time,2021-10-21,17:13:42,+0530,788787131468619776,financialshaper,My Financial Shape,,"@European_DGI Thx for that analysis. That was also my impression, although I didn’t go really that deep into the number. Uff, IBM is a stock I decided to stay away from, although there clearly are some elements/parts with potential.",en,[],[],[],0,0,1,[],[],https://twitter.com/financialshaper/status/1451152207554957316,False,,0,,,,,,,,"[{'screen_name': 'European_DGI', 'name': 'European Dividend Growth Investor 🇪🇺', 'id': '4765301379'}]",,,,
1451151722689167370,1451151722689167370,2021-10-21 17:11:46 India Standard Time,2021-10-21,17:11:46,+0530,570927672,marketstodays,Markets Today,,IBM Stock Slumps After Q3 Revenue Miss As Legacy Computer Services Business Drags  https://t.co/MjwGHIQqKB @mdbaccardax $IBM,en,"[{'screen_name': 'mdbaccardax', 'name': 'martin baccardax', 'id': '27333516'}]",['https://www.thestreet.com/markets/ibm-stock-slumps-after-q3-revenue-miss-as-legacy-business-drags'],[],0,0,0,[],['ibm'],https://twitter.com/marketstodays/status/1451151722689167370,False,,0,,,,,,,,[],,,,
1451150656291708939,1451150656291708939,2021-10-21 17:07:32 India Standard Time,2021-10-21,17:07:32,+0530,963625727752114176,wsbcallouts,WSB Mentions,,#WallStreetBets Top Stock Mentions Today #WSB  $TSLA: 301 $SPY: 249 $BB: 159 $WISH: 141 $TLRY: 110 $BABA: 74 $PINS: 55 $GME: 47 $PYPL: 38 $COIN: 36 $NFLX: 34 $PLTR: 31 $FB: 30 $CLF: 27 $IBM: 26 $SOFI: 26 $CLOV: 26 $AMD: 25 $AAPL: 23 $AMC: 22 $RIOT: 20 $DIS: 20 $AMZN: 19 $SDC: 17,en,[],[],[],0,5,4,"['wallstreetbets', 'wsb']","['tsla', 'spy', 'bb', 'wish', 'tlry', 'baba', 'pins', 'gme', 'pypl', 'coin', 'nflx', 'pltr', 'fb', 'clf', 'ibm', 'sofi', 'clov', 'amd', 'aapl', 'amc', 'riot', 'dis', 'amzn', 'sdc']",https://twitter.com/WSBCallOuts/status/1451150656291708939,False,,0,,,,,,,,[],,,,
1451149912264036352,1451149912264036352,2021-10-21 17:04:34 India Standard Time,2021-10-21,17:04:34,+0530,1386189925595373568,gwaumbu,Enock Mothopeng Gnwaumbu,,Is it Dividend Recapitalization; IBM paying for dividends with debt? Revenue droped again; shouldn't they have considered Bitcoin a long time?  $ibm #bitcoins #stock #investing #cryptotrading  https://t.co/Nbb5RA8Su8,en,[],[],['https://pbs.twimg.com/media/FCOFJ0iXMAcUlZR.jpg'],0,0,0,"['bitcoins', 'stock', 'investing', 'cryptotrading']",['ibm'],https://twitter.com/gwaumbu/status/1451149912264036352,False,,1,https://pbs.twimg.com/media/FCOFJ0iXMAcUlZR.jpg,,,,,,,[],,,,
1451149514384019460,1451149514384019460,2021-10-21 17:02:59 India Standard Time,2021-10-21,17:02:59,+0530,84402174,street_insider,Streetinsider.com,,"IBM $IBM Stock Plunges 5% on Sales Miss, Q3 Results Seen as a Setback  https://t.co/7LgDc5M0uZ  https://t.co/x3vpCT87QF",en,[],['https://www.streetinsider.com/Analyst+Comments/IBM+%28IBM%29+Stock+Plunges+5%25+on+Sales+Miss%2C+Q3+Results+Seen+as+a+Setback/19086568.html'],['https://pbs.twimg.com/media/FCOEym_XsAETkoz.jpg'],1,1,5,[],['ibm'],https://twitter.com/Street_Insider/status/1451149514384019460,False,,1,https://pbs.twimg.com/media/FCOEym_XsAETkoz.jpg,,,,,,,[],,,,
1451143117344706560,1451143117344706560,2021-10-21 16:37:34 India Standard Time,2021-10-21,16:37:34,+0530,1043975488429993984,journeytrade,Trade the journey,,"Tesla, Pinterest, IBM, Intel: What to Watch When the Stock Market Opens Today: Tesla shares edged down premarket; IBM posted revenue that missed forecasts.  https://t.co/uyQgZPAwWl  https://t.co/JjoCGHJmsS",en,[],['http://dlvr.it/SB1HyF'],['https://pbs.twimg.com/media/FCN--ajUYAIz1m7.jpg'],0,0,0,[],[],https://twitter.com/JourneyTrade/status/1451143117344706560,False,,1,https://pbs.twimg.com/media/FCN--ajUYAIz1m7.jpg,,,,,,,[],,,,
1451142395538522115,1451142395538522115,2021-10-21 16:34:42 India Standard Time,2021-10-21,16:34:42,+0530,430046235,mitchheiner,mitchheiner,,"Tesla, Pinterest, IBM, Intel: What to Watch When the Stock Market Opens Today  https://t.co/sD64g5yC1O",en,[],['https://on.wsj.com/3jmErt9'],[],0,0,0,[],[],https://twitter.com/mitchheiner/status/1451142395538522115,False,,0,,,,,,,,[],,,,
1451142218899542018,1451142218899542018,2021-10-21 16:34:00 India Standard Time,2021-10-21,16:34:00,+0530,1002918965549588481,twheater2,Twheater,,"Tesla, Pinterest, IBM, Intel: What to Watch When the Stock Market Opens Today  https://t.co/HR1X73IEUl",en,[],['https://on.wsj.com/3jmErt9'],[],0,0,0,[],[],https://twitter.com/Twheater2/status/1451142218899542018,False,,0,,,,,,,,[],,,,
1451141916658216962,1451042394842009601,2021-10-21 16:32:48 India Standard Time,2021-10-21,16:32:48,+0530,1022875254140620802,carmelolepis,Carmelo Cortes Lepis,,@ParrillaDiego do not let mislead. ZH as usual making a fuss. Check the last  5 quarters. IBM problem is bigger than paying a dividend resorting to debt in its last quarter. Stock buyback policy was erroneous. Stalled sales.  https://t.co/myLgvCg3hz,en,[],[],"['https://pbs.twimg.com/media/FCN7t62XoAQOGVm.jpg', 'https://pbs.twimg.com/media/FCN7weuXIAQAHLG.png', 'https://pbs.twimg.com/media/FCN7y2ZX0AAqRh8.jpg']",0,0,0,[],[],https://twitter.com/CarmeloLepis/status/1451141916658216962,False,,1,https://pbs.twimg.com/media/FCN7t62XoAQOGVm.jpg,,,,,,,"[{'screen_name': 'ParrillaDiego', 'name': 'Diego Parrilla', 'id': '2200814156'}]",,,,
1451141796025847810,1451141796025847810,2021-10-21 16:32:19 India Standard Time,2021-10-21,16:32:19,+0530,28164923,wsjmarkets,WSJ Markets,,"Tesla, Pinterest, IBM, Intel: What to Watch When the Stock Market Opens Today  https://t.co/qMxW8QVG77",en,[],['https://on.wsj.com/3jmErt9'],[],5,1,3,[],[],https://twitter.com/WSJmarkets/status/1451141796025847810,False,,0,,,,,,,,[],,,,
1451138847165845507,1451138847165845507,2021-10-21 16:20:36 India Standard Time,2021-10-21,16:20:36,+0530,15281391,thestreet,TheStreet,,IBM Stock Slumps After Q3 Revenue Miss As Legacy Computer Services Business Drags  https://t.co/DTbXeDQiLv @mdbaccardax $IBM,en,"[{'screen_name': 'mdbaccardax', 'name': 'martin baccardax', 'id': '27333516'}]",['https://www.thestreet.com/markets/ibm-stock-slumps-after-q3-revenue-miss-as-legacy-business-drags'],[],1,2,0,[],['ibm'],https://twitter.com/TheStreet/status/1451138847165845507,False,,0,,,,,,,,[],,,,
1451136502121971715,1451136502121971715,2021-10-21 16:11:17 India Standard Time,2021-10-21,16:11:17,+0530,730032660,nonsellcom,NonSell.com,,": IBM stock drops 4.8% premarket after Q3 results late Wednesday - is an information technology company, which provides integrated solutions that leverage information technology and knowledge of business... -  https://t.co/GKQruweXN6",en,[],['https://nonsell.com/america-market-news/us-market-news/us-popular-stocks/ibm-stock-drops-4-8-premarket-after-q3-results-late-wednesday/'],[],0,0,0,[],[],https://twitter.com/nonsellcom/status/1451136502121971715,False,,0,,,,,,,,[],,,,
1451135255512031236,1451135255512031236,2021-10-21 16:06:20 India Standard Time,2021-10-21,16:06:20,+0530,3316713321,valenzuelapost,ValenzuelaPost,,: IBM stock drops 4.8% premarket after Q3 results late Wednesday  https://t.co/klP5jAikLO,en,[],['https://www.marketwatch.com/tools/quotes/quotes.asp?symb=IBM&siteid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+marketwatch%2Frealtimeheadlines+%28MarketWatch.com+-+Real-time+Headlines%29'],[],0,0,0,[],[],https://twitter.com/ValenzuelaPost/status/1451135255512031236,False,,0,,,,,,,,[],,,,
1451120930441371656,1451120930441371656,2021-10-21 15:09:24 India Standard Time,2021-10-21,15:09:24,+0530,1048126015824904193,itstradenation,Trade Nation,,US and European stock indices drift lower in early trade after Dow hits a record intra-day high.  *82.2% of CFD clients lose money #SP500 #DowJones #NASDAQ #Tesla #IBM  https://t.co/FBf1obAenU,en,[],[],[],0,1,0,"['sp500', 'dowjones', 'nasdaq', 'tesla', 'ibm']",[],https://twitter.com/ItsTradeNation/status/1451120930441371656,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1451120826510680068/pu/img/nzbmqN9UfEGcWp8_.jpg,,,,,,,[],,,,
1451099355319083010,1451099355319083010,2021-10-21 13:43:41 India Standard Time,2021-10-21,13:43:41,+0530,24111108,musatechnow,Not So Magic Mike,,Listen to this analyst and Josh Brown @Stephanie_Link - time to stop defending the indefensible.  Morningstar analyst on IBM stock: 'Overvalued'  https://t.co/Q5ScsXJXek,en,"[{'screen_name': 'stephanie_link', 'name': 'stephanie link', 'id': '455309376'}]",['https://cnb.cx/3CcVFjK'],[],0,0,0,[],[],https://twitter.com/musatechnow/status/1451099355319083010,False,,0,,,,,,,,[],,,,
1451082574042963968,1451082574042963968,2021-10-21 12:37:00 India Standard Time,2021-10-21,12:37:00,+0530,1403673905840144390,risingcandle,Rising Candle,,IBM misses expectations by a narrow margin – Q3 2021  https://t.co/MMNDVi1EBX #IBM #StockMarket #Stock #investing #earnings $IBM #revenue,en,[],['https://bit.ly/3B16tQA'],[],0,0,0,"['ibm', 'stockmarket', 'stock', 'investing', 'earnings', 'revenue']",['ibm'],https://twitter.com/risingcandle/status/1451082574042963968,False,,0,,,,,,,,[],,,,
1451060771656450052,1451060771656450052,2021-10-21 11:10:22 India Standard Time,2021-10-21,11:10:22,+0530,1425250599331893251,1989wolfblade,Neondromeda X #albinolivesmatter #autismspeaks,,The real irony is that IBM and Microsoft are very much in heated competition in different areas. IBM technically still has more overall funds than even Microsoft has according to charts that show stock and investments.,en,[],[],[],1,0,1,[],[],https://twitter.com/1989Wolfblade/status/1451060771656450052,False,,0,,,,,,,,[],,,,
1451043330016509952,1451043330016509952,2021-10-21 10:01:03 India Standard Time,2021-10-21,10:01:03,+0530,521680321,lotusprofession,LotusThree LLC,,IBM Earnings: Stock Drops as Legacy IT Unit Drags on Revenue - Bloomberg  https://t.co/rxBRBdYzj8,en,[],['http://dlvr.it/SB0DkT'],[],0,0,0,[],[],https://twitter.com/LotusProfession/status/1451043330016509952,False,,0,,,,,,,,[],,,,
1451027370471723011,1451027370471723011,2021-10-21 08:57:38 India Standard Time,2021-10-21,08:57:38,+0530,1540996266,15minutenewsbus,Business News,,"Earnings Results: IBM stock drops 5% after revenue miss, in-line earnings  https://t.co/8FV16t8Y9s #Business",en,[],['https://www.15minutenews.com/article/206991576/earnings-results-ibm-stock-drops-5-after-revenue-miss-in-line-earnings/'],[],0,0,0,['business'],[],https://twitter.com/15MinuteNewsBus/status/1451027370471723011,False,,0,,,,,,,,[],,,,
1451019409552809987,1448361112882368513,2021-10-21 08:26:00 India Standard Time,2021-10-21,08:26:00,+0530,14410744,geopilot,ComicfromPlanet9,,@IBMNews @IBM @BusinessInsider its your focus on crap like this that made your stock tumble.,en,[],[],[],0,0,0,[],[],https://twitter.com/Geopilot/status/1451019409552809987,False,,0,,,,,,,,"[{'screen_name': 'IBMNews', 'name': 'IBM News', 'id': '68449292'}, {'screen_name': 'IBM', 'name': 'IBM', 'id': '18994444'}, {'screen_name': 'BusinessInsider', 'name': 'Business Insider', 'id': '20562637'}]",,,,
1451009177694785541,1451009177694785541,2021-10-21 07:45:21 India Standard Time,2021-10-21,07:45:21,+0530,1386330705043419139,sakshamsolank19,Saksham Solanki,,LMAO IBM is the poster child of zombie corporations being propped up by the Fed. They literally spent more on stock buybacks than their entire market capitalization. This is what happens after decades of manipulating price signals and cost of capital by central banks,en,[],[],[],0,0,2,[],[],https://twitter.com/SakshamSolank19/status/1451009177694785541,False,https://twitter.com/zerohedge/status/1450929506802356228,0,,,,,,,,[],,,,
1451008912585416707,1451008912585416707,2021-10-21 07:44:17 India Standard Time,2021-10-21,07:44:17,+0530,15248550,medicalquack,MedicalQuack,,IBM Plunges After Another Dismal Quarter  https://t.co/VvMLuWDLfh  BUT STILL BUYING THEIR STOCK BACK...,en,[],['https://bit.ly/3E02upE'],[],0,0,0,[],[],https://twitter.com/MedicalQuack/status/1451008912585416707,False,,0,,,,,,,,[],,,,
1450999836166217732,1450999836166217732,2021-10-21 07:08:13 India Standard Time,2021-10-21,07:08:13,+0530,3228663286,5bilionsales,#Get paid to use the Web,," https://t.co/0FjvSifdW4 IBM stock drops 5% after revenue miss, in-line earnings  https://t.co/InsmzjKY4c #ethereum #token #tron",en,[],"['http://twib.in/l/RLBdznk7GBAG', 'http://twib.in/l/eGgg4XX9yMba']",[],0,0,0,"['ethereum', 'token', 'tron']",[],https://twitter.com/5Bilionsales/status/1450999836166217732,False,,0,,,,,,,,[],,,,
1450998027267702786,1450998027267702786,2021-10-21 07:01:02 India Standard Time,2021-10-21,07:01:02,+0530,21271771,trengriffin,Tren Griffin,,"Berkshire bought 64 million IBM shares at an average price of $170 each, valuing the stake at the time at $10.7 billion. When Berkshire no longer owned any IBM stock, the tech company had suffered nearly six years of declining revenue in the mid-$140s.  https://t.co/pYAvE8pSJm",en,[],['https://www.google.com/amp/s/www.cnbc.com/amp/2019/12/31/this-decade-saw-warren-buffett-finally-exit-ibm-jump-big-into-apple.html'],[],1,0,8,[],[],https://twitter.com/trengriffin/status/1450998027267702786,False,https://twitter.com/wallstcynic/status/1450968153287233539,0,,,,,,,,[],,,,
1450996830083461132,1450968153287233539,2021-10-21 06:56:17 India Standard Time,2021-10-21,06:56:17,+0530,1162852284100800512,tiggersdad2,A Progressive Libertarian,,"@WallStCynic If $IBM wants to get its stock moving all it needs to do is 1) buy some movie theaters, 2) complain about short sellers and 3) announce Deep Blue is mining for #Bitcoin. It’ll be 500 before you know it.",en,[],[],[],0,0,4,['bitcoin'],['ibm'],https://twitter.com/Tiggersdad2/status/1450996830083461132,False,,0,,,,,,,,"[{'screen_name': 'WallStCynic', 'name': 'Diogenes', 'id': '1961333743'}]",,,,
1450996497399615496,1450996497399615496,2021-10-21 06:54:57 India Standard Time,2021-10-21,06:54:57,+0530,1250156125053423619,pymarketwatch,PyMarketWatch,,IBM Stock Drops On Quarterly Earnings Report - Investor's Business Daily  https://t.co/3j4VUsDNWq,en,[],['https://www.investors.com/news/technology/ibm-stock-drops-on-quarterly-earnings-report/'],[],0,0,0,[],[],https://twitter.com/PyMarketWatch/status/1450996497399615496,False,,0,,,,,,,,[],,,,
1450989763503210498,1450968153287233539,2021-10-21 06:28:12 India Standard Time,2021-10-21,06:28:12,+0530,1387512247979843589,salutemyshortz,Donkey Lips,,"@EndTesla @WallStCynic This sounds like shale companies that need to invest (drill) to offset declines. This is a declining, rudderless business.  If you removed the IBM name, stock wouldn’t be anywhere close to these levels. And what is name still worth?",en,[],[],[],1,0,1,[],[],https://twitter.com/salutemyshortz/status/1450989763503210498,False,,0,,,,,,,,"[{'screen_name': 'EndTesla', 'name': 'Tesla End Game', 'id': '1294444074250862592'}, {'screen_name': 'WallStCynic', 'name': 'Diogenes', 'id': '1961333743'}]",,,,
